"time_steps","peach-sweep-10 - _step","peach-sweep-10 - _step__MIN","peach-sweep-10 - _step__MAX","peach-sweep-10 - episode_waypoints_percent_mean","peach-sweep-10 - episode_waypoints_percent_mean__MIN","peach-sweep-10 - episode_waypoints_percent_mean__MAX","exalted-sweep-9 - _step","exalted-sweep-9 - _step__MIN","exalted-sweep-9 - _step__MAX","exalted-sweep-9 - episode_waypoints_percent_mean","exalted-sweep-9 - episode_waypoints_percent_mean__MIN","exalted-sweep-9 - episode_waypoints_percent_mean__MAX","balmy-sweep-8 - _step","balmy-sweep-8 - _step__MIN","balmy-sweep-8 - _step__MAX","balmy-sweep-8 - episode_waypoints_percent_mean","balmy-sweep-8 - episode_waypoints_percent_mean__MIN","balmy-sweep-8 - episode_waypoints_percent_mean__MAX","still-sweep-7 - _step","still-sweep-7 - _step__MIN","still-sweep-7 - _step__MAX","still-sweep-7 - episode_waypoints_percent_mean","still-sweep-7 - episode_waypoints_percent_mean__MIN","still-sweep-7 - episode_waypoints_percent_mean__MAX","graceful-sweep-6 - _step","graceful-sweep-6 - _step__MIN","graceful-sweep-6 - _step__MAX","graceful-sweep-6 - episode_waypoints_percent_mean","graceful-sweep-6 - episode_waypoints_percent_mean__MIN","graceful-sweep-6 - episode_waypoints_percent_mean__MAX","lively-sweep-5 - _step","lively-sweep-5 - _step__MIN","lively-sweep-5 - _step__MAX","lively-sweep-5 - episode_waypoints_percent_mean","lively-sweep-5 - episode_waypoints_percent_mean__MIN","lively-sweep-5 - episode_waypoints_percent_mean__MAX","astral-sweep-4 - _step","astral-sweep-4 - _step__MIN","astral-sweep-4 - _step__MAX","astral-sweep-4 - episode_waypoints_percent_mean","astral-sweep-4 - episode_waypoints_percent_mean__MIN","astral-sweep-4 - episode_waypoints_percent_mean__MAX","light-sweep-3 - _step","light-sweep-3 - _step__MIN","light-sweep-3 - _step__MAX","light-sweep-3 - episode_waypoints_percent_mean","light-sweep-3 - episode_waypoints_percent_mean__MIN","light-sweep-3 - episode_waypoints_percent_mean__MAX","eternal-sweep-2 - _step","eternal-sweep-2 - _step__MIN","eternal-sweep-2 - _step__MAX","eternal-sweep-2 - episode_waypoints_percent_mean","eternal-sweep-2 - episode_waypoints_percent_mean__MIN","eternal-sweep-2 - episode_waypoints_percent_mean__MAX","hardy-sweep-1 - _step","hardy-sweep-1 - _step__MIN","hardy-sweep-1 - _step__MAX","hardy-sweep-1 - episode_waypoints_percent_mean","hardy-sweep-1 - episode_waypoints_percent_mean__MIN","hardy-sweep-1 - episode_waypoints_percent_mean__MAX"
"18000","900","900","900","0.7818181818181817","0.7818181818181817","0.7818181818181817","900","900","900","0.7709090909090911","0.7709090909090911","0.7709090909090911","900","900","900","0.8218181818181819","0.8218181818181819","0.8218181818181819","900","900","900","0.7636363636363636","0.7636363636363636","0.7636363636363636","900","900","900","0.7890909090909091","0.7890909090909091","0.7890909090909091","900","900","900","0.7490909090909089","0.7490909090909089","0.7490909090909089","900","900","900","0.7963636363636364","0.7963636363636364","0.7963636363636364","900","900","900","0.7236363636363636","0.7236363636363636","0.7236363636363636","900","900","900","0.7745454545454545","0.7745454545454545","0.7745454545454545","900","900","900","0.7636363636363638","0.7636363636363638","0.7636363636363638"
"18500","925","925","925","0.730909090909091","0.730909090909091","0.730909090909091","925","925","925","0.7599999999999999","0.7599999999999999","0.7599999999999999","925","925","925","0.7999999999999998","0.7999999999999998","0.7999999999999998","925","925","925","0.7345454545454545","0.7345454545454545","0.7345454545454545","925","925","925","0.8181818181818181","0.8181818181818181","0.8181818181818181","925","925","925","0.7672727272727273","0.7672727272727273","0.7672727272727273","925","925","925","0.7890909090909091","0.7890909090909091","0.7890909090909091","925","925","925","0.7418181818181818","0.7418181818181818","0.7418181818181818","925","925","925","0.7745454545454545","0.7745454545454545","0.7745454545454545","925","925","925","0.7418181818181817","0.7418181818181817","0.7418181818181817"
"19000","950","950","950","0.7527272727272728","0.7527272727272728","0.7527272727272728","950","950","950","0.7381818181818183","0.7381818181818183","0.7381818181818183","950","950","950","0.7345454545454545","0.7345454545454545","0.7345454545454545","950","950","950","0.76","0.76","0.76","950","950","950","0.8290909090909091","0.8290909090909091","0.8290909090909091","950","950","950","0.7745454545454545","0.7745454545454545","0.7745454545454545","950","950","950","0.7854545454545455","0.7854545454545455","0.7854545454545455","950","950","950","0.7454545454545455","0.7454545454545455","0.7454545454545455","950","950","950","0.7636363636363636","0.7636363636363636","0.7636363636363636","950","950","950","0.7127272727272728","0.7127272727272728","0.7127272727272728"
"19500","975","975","975","0.7854545454545455","0.7854545454545455","0.7854545454545455","975","975","975","0.818181818181818","0.818181818181818","0.818181818181818","975","975","975","0.7054545454545454","0.7054545454545454","0.7054545454545454","975","975","975","0.7781818181818183","0.7781818181818183","0.7781818181818183","975","975","975","0.7890909090909091","0.7890909090909091","0.7890909090909091","975","975","975","0.7709090909090908","0.7709090909090908","0.7709090909090908","975","975","975","0.7999999999999998","0.7999999999999998","0.7999999999999998","975","975","975","0.8109090909090909","0.8109090909090909","0.8109090909090909","975","975","975","0.8036363636363636","0.8036363636363636","0.8036363636363636","975","975","975","0.7381818181818183","0.7381818181818183","0.7381818181818183"
"20500","1025","1025","1025","0.8145454545454546","0.8145454545454546","0.8145454545454546","1025","1025","1025","0.8327272727272726","0.8327272727272726","0.8327272727272726","1025","1025","1025","0.7963636363636364","0.7963636363636364","0.7963636363636364","1025","1025","1025","0.7454545454545455","0.7454545454545455","0.7454545454545455","1025","1025","1025","0.7818181818181817","0.7818181818181817","0.7818181818181817","1025","1025","1025","0.7745454545454545","0.7745454545454545","0.7745454545454545","1025","1025","1025","0.7854545454545455","0.7854545454545455","0.7854545454545455","1025","1025","1025","0.8072727272727274","0.8072727272727274","0.8072727272727274","1025","1025","1025","0.7090909090909091","0.7090909090909091","0.7090909090909091","1025","1025","1025","0.84","0.84","0.84"
"21000","1050","1050","1050","0.8181818181818182","0.8181818181818182","0.8181818181818182","1050","1050","1050","0.8472727272727273","0.8472727272727273","0.8472727272727273","1050","1050","1050","0.8","0.8","0.8","1050","1050","1050","0.7454545454545455","0.7454545454545455","0.7454545454545455","1050","1050","1050","0.7418181818181817","0.7418181818181817","0.7418181818181817","1050","1050","1050","0.76","0.76","0.76","1050","1050","1050","0.7854545454545455","0.7854545454545455","0.7854545454545455","1050","1050","1050","0.7963636363636364","0.7963636363636364","0.7963636363636364","1050","1050","1050","0.7418181818181818","0.7418181818181818","0.7418181818181818","1050","1050","1050","0.8254545454545454","0.8254545454545454","0.8254545454545454"
"21500","1075","1075","1075","0.8","0.8","0.8","1075","1075","1075","0.8181818181818182","0.8181818181818182","0.8181818181818182","1075","1075","1075","0.8145454545454546","0.8145454545454546","0.8145454545454546","1075","1075","1075","0.7490909090909089","0.7490909090909089","0.7490909090909089","1075","1075","1075","0.7018181818181817","0.7018181818181817","0.7018181818181817","1075","1075","1075","0.7527272727272728","0.7527272727272728","0.7527272727272728","1075","1075","1075","0.7890909090909092","0.7890909090909092","0.7890909090909092","1075","1075","1075","0.8327272727272728","0.8327272727272728","0.8327272727272728","1075","1075","1075","0.7927272727272726","0.7927272727272726","0.7927272727272726","1075","1075","1075","0.8109090909090908","0.8109090909090908","0.8109090909090908"
"22000","1100","1100","1100","0.7890909090909092","0.7890909090909092","0.7890909090909092","1100","1100","1100","0.8145454545454546","0.8145454545454546","0.8145454545454546","1100","1100","1100","0.8072727272727274","0.8072727272727274","0.8072727272727274","1100","1100","1100","0.7454545454545455","0.7454545454545455","0.7454545454545455","1100","1100","1100","0.76","0.76","0.76","1100","1100","1100","0.730909090909091","0.730909090909091","0.730909090909091","1100","1100","1100","0.7963636363636364","0.7963636363636364","0.7963636363636364","1100","1100","1100","0.8000000000000002","0.8000000000000002","0.8000000000000002","1100","1100","1100","0.8109090909090909","0.8109090909090909","0.8109090909090909","1100","1100","1100","0.8036363636363636","0.8036363636363636","0.8036363636363636"
"22500","1125","1125","1125","0.807272727272727","0.807272727272727","0.807272727272727","1125","1125","1125","0.8218181818181818","0.8218181818181818","0.8218181818181818","1125","1125","1125","0.8072727272727271","0.8072727272727271","0.8072727272727271","1125","1125","1125","0.8145454545454546","0.8145454545454546","0.8145454545454546","1125","1125","1125","0.8072727272727271","0.8072727272727271","0.8072727272727271","1125","1125","1125","0.770909090909091","0.770909090909091","0.770909090909091","1125","1125","1125","0.8145454545454546","0.8145454545454546","0.8145454545454546","1125","1125","1125","0.7818181818181817","0.7818181818181817","0.7818181818181817","1125","1125","1125","0.770909090909091","0.770909090909091","0.770909090909091","1125","1125","1125","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"23000","1150","1150","1150","0.8000000000000002","0.8000000000000002","0.8000000000000002","1150","1150","1150","0.7927272727272726","0.7927272727272726","0.7927272727272726","1150","1150","1150","0.7963636363636364","0.7963636363636364","0.7963636363636364","1150","1150","1150","0.8109090909090908","0.8109090909090908","0.8109090909090908","1150","1150","1150","0.8399999999999999","0.8399999999999999","0.8399999999999999","1150","1150","1150","0.7818181818181819","0.7818181818181819","0.7818181818181819","1150","1150","1150","0.8145454545454547","0.8145454545454547","0.8145454545454547","1150","1150","1150","0.7599999999999999","0.7599999999999999","0.7599999999999999","1150","1150","1150","0.7927272727272726","0.7927272727272726","0.7927272727272726","1150","1150","1150","0.8072727272727274","0.8072727272727274","0.8072727272727274"
"23500","1175","1175","1175","0.8181818181818182","0.8181818181818182","0.8181818181818182","1175","1175","1175","0.7709090909090908","0.7709090909090908","0.7709090909090908","1175","1175","1175","0.8109090909090908","0.8109090909090908","0.8109090909090908","1175","1175","1175","0.7672727272727273","0.7672727272727273","0.7672727272727273","1175","1175","1175","0.8254545454545454","0.8254545454545454","0.8254545454545454","1175","1175","1175","0.770909090909091","0.770909090909091","0.770909090909091","1175","1175","1175","0.8","0.8","0.8","1175","1175","1175","0.8109090909090908","0.8109090909090908","0.8109090909090908","1175","1175","1175","0.8","0.8","0.8","1175","1175","1175","0.8327272727272728","0.8327272727272728","0.8327272727272728"
"24000","1200","1200","1200","0.84","0.84","0.84","1200","1200","1200","0.8036363636363636","0.8036363636363636","0.8036363636363636","1200","1200","1200","0.8036363636363636","0.8036363636363636","0.8036363636363636","1200","1200","1200","0.7527272727272727","0.7527272727272727","0.7527272727272727","1200","1200","1200","0.8072727272727274","0.8072727272727274","0.8072727272727274","1200","1200","1200","0.7818181818181817","0.7818181818181817","0.7818181818181817","1200","1200","1200","0.8036363636363636","0.8036363636363636","0.8036363636363636","1200","1200","1200","0.8436363636363636","0.8436363636363636","0.8436363636363636","1200","1200","1200","0.770909090909091","0.770909090909091","0.770909090909091","1200","1200","1200","0.8109090909090909","0.8109090909090909","0.8109090909090909"
"24500","1225","1225","1225","0.84","0.84","0.84","1225","1225","1225","0.8363636363636364","0.8363636363636364","0.8363636363636364","1225","1225","1225","0.8363636363636364","0.8363636363636364","0.8363636363636364","1225","1225","1225","0.7854545454545455","0.7854545454545455","0.7854545454545455","1225","1225","1225","0.8145454545454546","0.8145454545454546","0.8145454545454546","1225","1225","1225","0.8181818181818181","0.8181818181818181","0.8181818181818181","1225","1225","1225","0.7818181818181817","0.7818181818181817","0.7818181818181817","1225","1225","1225","0.8509090909090908","0.8509090909090908","0.8509090909090908","1225","1225","1225","0.7745454545454545","0.7745454545454545","0.7745454545454545","1225","1225","1225","0.8436363636363636","0.8436363636363636","0.8436363636363636"
"25000","1250","1250","1250","0.8072727272727274","0.8072727272727274","0.8072727272727274","1250","1250","1250","0.8218181818181819","0.8218181818181819","0.8218181818181819","1250","1250","1250","0.8","0.8","0.8","1250","1250","1250","0.7927272727272726","0.7927272727272726","0.7927272727272726","1250","1250","1250","0.7963636363636364","0.7963636363636364","0.7963636363636364","1250","1250","1250","0.8218181818181818","0.8218181818181818","0.8218181818181818","1250","1250","1250","0.7927272727272728","0.7927272727272728","0.7927272727272728","1250","1250","1250","0.84","0.84","0.84","1250","1250","1250","0.770909090909091","0.770909090909091","0.770909090909091","1250","1250","1250","0.8109090909090909","0.8109090909090909","0.8109090909090909"
"25500","1275","1275","1275","0.7890909090909091","0.7890909090909091","0.7890909090909091","1275","1275","1275","0.8109090909090909","0.8109090909090909","0.8109090909090909","1275","1275","1275","0.7745454545454546","0.7745454545454546","0.7745454545454546","1275","1275","1275","0.7745454545454545","0.7745454545454545","0.7745454545454545","1275","1275","1275","0.8072727272727274","0.8072727272727274","0.8072727272727274","1275","1275","1275","0.8399999999999999","0.8399999999999999","0.8399999999999999","1275","1275","1275","0.8036363636363636","0.8036363636363636","0.8036363636363636","1275","1275","1275","0.8218181818181819","0.8218181818181819","0.8218181818181819","1275","1275","1275","0.7745454545454545","0.7745454545454545","0.7745454545454545","1275","1275","1275","0.7381818181818183","0.7381818181818183","0.7381818181818183"
"26000","1300","1300","1300","0.84","0.84","0.84","1300","1300","1300","0.8327272727272726","0.8327272727272726","0.8327272727272726","1300","1300","1300","0.7854545454545455","0.7854545454545455","0.7854545454545455","1300","1300","1300","0.7890909090909092","0.7890909090909092","0.7890909090909092","1300","1300","1300","0.8363636363636364","0.8363636363636364","0.8363636363636364","1300","1300","1300","0.8145454545454544","0.8145454545454544","0.8145454545454544","1300","1300","1300","0.8","0.8","0.8","1300","1300","1300","0.8109090909090909","0.8109090909090909","0.8109090909090909","1300","1300","1300","0.7672727272727273","0.7672727272727273","0.7672727272727273","1300","1300","1300","0.7636363636363634","0.7636363636363634","0.7636363636363634"
"26500","1325","1325","1325","0.8472727272727273","0.8472727272727273","0.8472727272727273","1325","1325","1325","0.8254545454545454","0.8254545454545454","0.8254545454545454","1325","1325","1325","0.7963636363636364","0.7963636363636364","0.7963636363636364","1325","1325","1325","0.7927272727272726","0.7927272727272726","0.7927272727272726","1325","1325","1325","0.8472727272727273","0.8472727272727273","0.8472727272727273","1325","1325","1325","0.8400000000000002","0.8400000000000002","0.8400000000000002","1325","1325","1325","0.7927272727272726","0.7927272727272726","0.7927272727272726","1325","1325","1325","0.8254545454545453","0.8254545454545453","0.8254545454545453","1325","1325","1325","0.7745454545454545","0.7745454545454545","0.7745454545454545","1325","1325","1325","0.7963636363636364","0.7963636363636364","0.7963636363636364"
"27000","1350","1350","1350","0.8581818181818183","0.8581818181818183","0.8581818181818183","1350","1350","1350","0.8254545454545453","0.8254545454545453","0.8254545454545453","1350","1350","1350","0.7963636363636364","0.7963636363636364","0.7963636363636364","1350","1350","1350","0.8218181818181819","0.8218181818181819","0.8218181818181819","1350","1350","1350","0.7854545454545455","0.7854545454545455","0.7854545454545455","1350","1350","1350","0.8363636363636364","0.8363636363636364","0.8363636363636364","1350","1350","1350","0.8218181818181818","0.8218181818181818","0.8218181818181818","1350","1350","1350","0.84","0.84","0.84","1350","1350","1350","0.7890909090909092","0.7890909090909092","0.7890909090909092","1350","1350","1350","0.770909090909091","0.770909090909091","0.770909090909091"
"27500","1375","1375","1375","0.8181818181818182","0.8181818181818182","0.8181818181818182","1375","1375","1375","0.850909090909091","0.850909090909091","0.850909090909091","1375","1375","1375","0.84","0.84","0.84","1375","1375","1375","0.8545454545454545","0.8545454545454545","0.8545454545454545","1375","1375","1375","0.7781818181818181","0.7781818181818181","0.7781818181818181","1375","1375","1375","0.8254545454545454","0.8254545454545454","0.8254545454545454","1375","1375","1375","0.8145454545454546","0.8145454545454546","0.8145454545454546","1375","1375","1375","0.8363636363636364","0.8363636363636364","0.8363636363636364","1375","1375","1375","0.8145454545454546","0.8145454545454546","0.8145454545454546","1375","1375","1375","0.7672727272727272","0.7672727272727272","0.7672727272727272"
