"time_steps","snowy-sweep-2 - _step","snowy-sweep-2 - _step__MIN","snowy-sweep-2 - _step__MAX","snowy-sweep-2 - expert_eval_episode_waypoints_percent_mean","snowy-sweep-2 - expert_eval_episode_waypoints_percent_mean__MIN","snowy-sweep-2 - expert_eval_episode_waypoints_percent_mean__MAX","sweet-sweep-9 - _step","sweet-sweep-9 - _step__MIN","sweet-sweep-9 - _step__MAX","sweet-sweep-9 - expert_eval_episode_waypoints_percent_mean","sweet-sweep-9 - expert_eval_episode_waypoints_percent_mean__MIN","sweet-sweep-9 - expert_eval_episode_waypoints_percent_mean__MAX","pleasant-sweep-8 - _step","pleasant-sweep-8 - _step__MIN","pleasant-sweep-8 - _step__MAX","pleasant-sweep-8 - expert_eval_episode_waypoints_percent_mean","pleasant-sweep-8 - expert_eval_episode_waypoints_percent_mean__MIN","pleasant-sweep-8 - expert_eval_episode_waypoints_percent_mean__MAX","apricot-sweep-7 - _step","apricot-sweep-7 - _step__MIN","apricot-sweep-7 - _step__MAX","apricot-sweep-7 - expert_eval_episode_waypoints_percent_mean","apricot-sweep-7 - expert_eval_episode_waypoints_percent_mean__MIN","apricot-sweep-7 - expert_eval_episode_waypoints_percent_mean__MAX","fanciful-sweep-6 - _step","fanciful-sweep-6 - _step__MIN","fanciful-sweep-6 - _step__MAX","fanciful-sweep-6 - expert_eval_episode_waypoints_percent_mean","fanciful-sweep-6 - expert_eval_episode_waypoints_percent_mean__MIN","fanciful-sweep-6 - expert_eval_episode_waypoints_percent_mean__MAX","polished-sweep-5 - _step","polished-sweep-5 - _step__MIN","polished-sweep-5 - _step__MAX","polished-sweep-5 - expert_eval_episode_waypoints_percent_mean","polished-sweep-5 - expert_eval_episode_waypoints_percent_mean__MIN","polished-sweep-5 - expert_eval_episode_waypoints_percent_mean__MAX","sunny-sweep-4 - _step","sunny-sweep-4 - _step__MIN","sunny-sweep-4 - _step__MAX","sunny-sweep-4 - expert_eval_episode_waypoints_percent_mean","sunny-sweep-4 - expert_eval_episode_waypoints_percent_mean__MIN","sunny-sweep-4 - expert_eval_episode_waypoints_percent_mean__MAX","earthy-sweep-3 - _step","earthy-sweep-3 - _step__MIN","earthy-sweep-3 - _step__MAX","earthy-sweep-3 - expert_eval_episode_waypoints_percent_mean","earthy-sweep-3 - expert_eval_episode_waypoints_percent_mean__MIN","earthy-sweep-3 - expert_eval_episode_waypoints_percent_mean__MAX","pious-sweep-2 - _step","pious-sweep-2 - _step__MIN","pious-sweep-2 - _step__MAX","pious-sweep-2 - expert_eval_episode_waypoints_percent_mean","pious-sweep-2 - expert_eval_episode_waypoints_percent_mean__MIN","pious-sweep-2 - expert_eval_episode_waypoints_percent_mean__MAX","rich-sweep-1 - _step","rich-sweep-1 - _step__MIN","rich-sweep-1 - _step__MAX","rich-sweep-1 - expert_eval_episode_waypoints_percent_mean","rich-sweep-1 - expert_eval_episode_waypoints_percent_mean__MIN","rich-sweep-1 - expert_eval_episode_waypoints_percent_mean__MAX"
"52800","66","66","66","0.8181818181818182","0.8181818181818182","0.8181818181818182","66","66","66","0.9090909090909091","0.9090909090909091","0.9090909090909091","66","66","66","0.7575757575757575","0.7575757575757575","0.7575757575757575","66","66","66","0.6969696969696969","0.6969696969696969","0.6969696969696969","66","66","66","0.5151515151515151","0.5151515151515151","0.5151515151515151","66","66","66","0.8787878787878788","0.8787878787878788","0.8787878787878788","66","66","66","0.787878787878788","0.787878787878788","0.787878787878788","66","66","66","0.8484848484848485","0.8484848484848485","0.8484848484848485","66","66","66","0.7272727272727272","0.7272727272727272","0.7272727272727272","66","66","66","0.6060606060606061","0.6060606060606061","0.6060606060606061"
"54400","68","68","68","0.6060606060606061","0.6060606060606061","0.6060606060606061","68","68","68","0.9090909090909091","0.9090909090909091","0.9090909090909091","68","68","68","0.5454545454545454","0.5454545454545454","0.5454545454545454","68","68","68","0.6666666666666666","0.6666666666666666","0.6666666666666666","68","68","68","0.7575757575757575","0.7575757575757575","0.7575757575757575","68","68","68","0.8484848484848485","0.8484848484848485","0.8484848484848485","68","68","68","0.5151515151515151","0.5151515151515151","0.5151515151515151","68","68","68","0.7575757575757575","0.7575757575757575","0.7575757575757575","68","68","68","0.6060606060606061","0.6060606060606061","0.6060606060606061","68","68","68","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"56000","70","70","70","0.606060606060606","0.606060606060606","0.606060606060606","70","70","70","0.7272727272727272","0.7272727272727272","0.7272727272727272","70","70","70","0.6666666666666666","0.6666666666666666","0.6666666666666666","70","70","70","0.8181818181818182","0.8181818181818182","0.8181818181818182","70","70","70","0.8181818181818182","0.8181818181818182","0.8181818181818182","70","70","70","0.6666666666666666","0.6666666666666666","0.6666666666666666","70","70","70","0.9090909090909091","0.9090909090909091","0.9090909090909091","70","70","70","0.7272727272727272","0.7272727272727272","0.7272727272727272","70","70","70","0.6666666666666666","0.6666666666666666","0.6666666666666666","70","70","70","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"57600","72","72","72","0.9090909090909091","0.9090909090909091","0.9090909090909091","72","72","72","0.8484848484848485","0.8484848484848485","0.8484848484848485","72","72","72","0.39393939393939387","0.39393939393939387","0.39393939393939387","72","72","72","0.8181818181818182","0.8181818181818182","0.8181818181818182","72","72","72","0.7575757575757575","0.7575757575757575","0.7575757575757575","72","72","72","0.6060606060606061","0.6060606060606061","0.6060606060606061","72","72","72","0.9090909090909091","0.9090909090909091","0.9090909090909091","72","72","72","0.6666666666666666","0.6666666666666666","0.6666666666666666","72","72","72","0.8181818181818182","0.8181818181818182","0.8181818181818182","72","72","72","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"59200","74","74","74","0.8484848484848485","0.8484848484848485","0.8484848484848485","74","74","74","0.8181818181818182","0.8181818181818182","0.8181818181818182","74","74","74","0.6666666666666666","0.6666666666666666","0.6666666666666666","74","74","74","0.6666666666666666","0.6666666666666666","0.6666666666666666","74","74","74","0.787878787878788","0.787878787878788","0.787878787878788","74","74","74","0.9090909090909091","0.9090909090909091","0.9090909090909091","74","74","74","0.9090909090909091","0.9090909090909091","0.9090909090909091","74","74","74","0.6363636363636364","0.6363636363636364","0.6363636363636364","74","74","74","0.6060606060606061","0.6060606060606061","0.6060606060606061","74","74","74","0.7575757575757575","0.7575757575757575","0.7575757575757575"
"60800","76","76","76","0.5454545454545454","0.5454545454545454","0.5454545454545454","76","76","76","0.9090909090909091","0.9090909090909091","0.9090909090909091","76","76","76","0.6666666666666666","0.6666666666666666","0.6666666666666666","76","76","76","0.6666666666666666","0.6666666666666666","0.6666666666666666","76","76","76","0.606060606060606","0.606060606060606","0.606060606060606","76","76","76","0.8181818181818182","0.8181818181818182","0.8181818181818182","76","76","76","0.9090909090909091","0.9090909090909091","0.9090909090909091","76","76","76","0.5454545454545454","0.5454545454545454","0.5454545454545454","76","76","76","0.7575757575757575","0.7575757575757575","0.7575757575757575","76","76","76","0.6969696969696969","0.6969696969696969","0.6969696969696969"
"62400","78","78","78","0.9090909090909091","0.9090909090909091","0.9090909090909091","78","78","78","0.5757575757575758","0.5757575757575758","0.5757575757575758","78","78","78","0.7878787878787877","0.7878787878787877","0.7878787878787877","78","78","78","0.7272727272727272","0.7272727272727272","0.7272727272727272","78","78","78","0.6666666666666666","0.6666666666666666","0.6666666666666666","78","78","78","0.6666666666666666","0.6666666666666666","0.6666666666666666","78","78","78","0.6363636363636364","0.6363636363636364","0.6363636363636364","78","78","78","0.7272727272727272","0.7272727272727272","0.7272727272727272","78","78","78","0.8787878787878788","0.8787878787878788","0.8787878787878788","78","78","78","0.5757575757575757","0.5757575757575757","0.5757575757575757"
"64000","80","80","80","0.7575757575757575","0.7575757575757575","0.7575757575757575","80","80","80","0.8181818181818182","0.8181818181818182","0.8181818181818182","80","80","80","0.5151515151515151","0.5151515151515151","0.5151515151515151","80","80","80","0.8484848484848485","0.8484848484848485","0.8484848484848485","80","80","80","0.6969696969696969","0.6969696969696969","0.6969696969696969","80","80","80","0.9090909090909091","0.9090909090909091","0.9090909090909091","80","80","80","0.8787878787878788","0.8787878787878788","0.8787878787878788","80","80","80","0.5454545454545454","0.5454545454545454","0.5454545454545454","80","80","80","0.7575757575757575","0.7575757575757575","0.7575757575757575","80","80","80","0.8787878787878788","0.8787878787878788","0.8787878787878788"
"65600","82","82","82","0.9090909090909091","0.9090909090909091","0.9090909090909091","82","82","82","0.8484848484848485","0.8484848484848485","0.8484848484848485","82","82","82","0.8787878787878788","0.8787878787878788","0.8787878787878788","82","82","82","0.6666666666666666","0.6666666666666666","0.6666666666666666","82","82","82","0.7575757575757575","0.7575757575757575","0.7575757575757575","82","82","82","0.8181818181818182","0.8181818181818182","0.8181818181818182","82","82","82","0.6969696969696969","0.6969696969696969","0.6969696969696969","82","82","82","0.7272727272727272","0.7272727272727272","0.7272727272727272","82","82","82","0.5454545454545454","0.5454545454545454","0.5454545454545454","82","82","82","0.2727272727272727","0.2727272727272727","0.2727272727272727"
"67200","84","84","84","0.6969696969696969","0.6969696969696969","0.6969696969696969","84","84","84","0.7272727272727272","0.7272727272727272","0.7272727272727272","84","84","84","0.787878787878788","0.787878787878788","0.787878787878788","84","84","84","0.8181818181818182","0.8181818181818182","0.8181818181818182","84","84","84","0.7575757575757575","0.7575757575757575","0.7575757575757575","84","84","84","0.9090909090909091","0.9090909090909091","0.9090909090909091","84","84","84","0.8181818181818182","0.8181818181818182","0.8181818181818182","84","84","84","0.30303030303030304","0.30303030303030304","0.30303030303030304","84","84","84","0.6363636363636364","0.6363636363636364","0.6363636363636364","84","84","84","0.5151515151515151","0.5151515151515151","0.5151515151515151"
"68800","86","86","86","0.9090909090909091","0.9090909090909091","0.9090909090909091","86","86","86","0.7272727272727272","0.7272727272727272","0.7272727272727272","86","86","86","0.5757575757575757","0.5757575757575757","0.5757575757575757","86","86","86","0.9090909090909091","0.9090909090909091","0.9090909090909091","86","86","86","0.5454545454545454","0.5454545454545454","0.5454545454545454","86","86","86","0.8181818181818182","0.8181818181818182","0.8181818181818182","86","86","86","0.7575757575757575","0.7575757575757575","0.7575757575757575","86","86","86","0.9090909090909091","0.9090909090909091","0.9090909090909091","86","86","86","0.8181818181818182","0.8181818181818182","0.8181818181818182","86","86","86","0.7575757575757575","0.7575757575757575","0.7575757575757575"
"70400","88","88","88","0.7878787878787877","0.7878787878787877","0.7878787878787877","88","88","88","0.9090909090909091","0.9090909090909091","0.9090909090909091","88","88","88","0.5454545454545455","0.5454545454545455","0.5454545454545455","88","88","88","0.8181818181818182","0.8181818181818182","0.8181818181818182","88","88","88","0.6363636363636364","0.6363636363636364","0.6363636363636364","88","88","88","0.787878787878788","0.787878787878788","0.787878787878788","88","88","88","0.787878787878788","0.787878787878788","0.787878787878788","88","88","88","0.9090909090909091","0.9090909090909091","0.9090909090909091","88","88","88","0.7575757575757575","0.7575757575757575","0.7575757575757575","88","88","88","0.7575757575757575","0.7575757575757575","0.7575757575757575"
"72000","90","90","90","0.787878787878788","0.787878787878788","0.787878787878788","90","90","90","0.7272727272727272","0.7272727272727272","0.7272727272727272","90","90","90","0.787878787878788","0.787878787878788","0.787878787878788","90","90","90","0.8181818181818182","0.8181818181818182","0.8181818181818182","90","90","90","0.7575757575757577","0.7575757575757577","0.7575757575757577","90","90","90","0.9090909090909091","0.9090909090909091","0.9090909090909091","90","90","90","0.5454545454545454","0.5454545454545454","0.5454545454545454","90","90","90","0.8181818181818182","0.8181818181818182","0.8181818181818182","90","90","90","0.7272727272727272","0.7272727272727272","0.7272727272727272","90","90","90","0.8484848484848485","0.8484848484848485","0.8484848484848485"
"73600","92","92","92","0.8181818181818182","0.8181818181818182","0.8181818181818182","92","92","92","0.7272727272727272","0.7272727272727272","0.7272727272727272","92","92","92","0.8181818181818182","0.8181818181818182","0.8181818181818182","92","92","92","0.5151515151515151","0.5151515151515151","0.5151515151515151","92","92","92","0.6666666666666666","0.6666666666666666","0.6666666666666666","92","92","92","0.6969696969696969","0.6969696969696969","0.6969696969696969","92","92","92","0.5757575757575757","0.5757575757575757","0.5757575757575757","92","92","92","0.9090909090909091","0.9090909090909091","0.9090909090909091","92","92","92","0.6666666666666666","0.6666666666666666","0.6666666666666666","92","92","92","0.787878787878788","0.787878787878788","0.787878787878788"
"75200","94","94","94","0.7272727272727272","0.7272727272727272","0.7272727272727272","94","94","94","0.8181818181818182","0.8181818181818182","0.8181818181818182","94","94","94","0.7575757575757577","0.7575757575757577","0.7575757575757577","94","94","94","0.8181818181818182","0.8181818181818182","0.8181818181818182","94","94","94","0.7272727272727272","0.7272727272727272","0.7272727272727272","94","94","94","0.9090909090909091","0.9090909090909091","0.9090909090909091","94","94","94","0.48484848484848486","0.48484848484848486","0.48484848484848486","94","94","94","0.7272727272727272","0.7272727272727272","0.7272727272727272","94","94","94","0.7272727272727272","0.7272727272727272","0.7272727272727272","94","94","94","0.7575757575757575","0.7575757575757575","0.7575757575757575"
"76800","96","96","96","0.9090909090909091","0.9090909090909091","0.9090909090909091","96","96","96","0.8181818181818182","0.8181818181818182","0.8181818181818182","96","96","96","0.8484848484848485","0.8484848484848485","0.8484848484848485","96","96","96","0.9090909090909091","0.9090909090909091","0.9090909090909091","96","96","96","0.8484848484848485","0.8484848484848485","0.8484848484848485","96","96","96","0.7272727272727272","0.7272727272727272","0.7272727272727272","96","96","96","0.8181818181818182","0.8181818181818182","0.8181818181818182","96","96","96","0.9090909090909091","0.9090909090909091","0.9090909090909091","96","96","96","0.8181818181818182","0.8181818181818182","0.8181818181818182","96","96","96","0.7272727272727272","0.7272727272727272","0.7272727272727272"
"78400","98","98","98","0.8484848484848485","0.8484848484848485","0.8484848484848485","98","98","98","0.606060606060606","0.606060606060606","0.606060606060606","98","98","98","0.8484848484848485","0.8484848484848485","0.8484848484848485","98","98","98","0.9090909090909091","0.9090909090909091","0.9090909090909091","98","98","98","0.8181818181818182","0.8181818181818182","0.8181818181818182","98","98","98","0.8181818181818182","0.8181818181818182","0.8181818181818182","98","98","98","0.7272727272727272","0.7272727272727272","0.7272727272727272","98","98","98","0.7272727272727272","0.7272727272727272","0.7272727272727272","98","98","98","0.7272727272727272","0.7272727272727272","0.7272727272727272","98","98","98","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"80000","100","100","100","0.7272727272727272","0.7272727272727272","0.7272727272727272","100","100","100","0.9090909090909091","0.9090909090909091","0.9090909090909091","100","100","100","0.7272727272727272","0.7272727272727272","0.7272727272727272","100","100","100","0.9090909090909091","0.9090909090909091","0.9090909090909091","100","100","100","0.7575757575757575","0.7575757575757575","0.7575757575757575","100","100","100","0.9090909090909091","0.9090909090909091","0.9090909090909091","100","100","100","0.6969696969696969","0.6969696969696969","0.6969696969696969","100","100","100","0.6969696969696969","0.6969696969696969","0.6969696969696969","100","100","100","0.8181818181818182","0.8181818181818182","0.8181818181818182","100","100","100","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"81600","102","102","102","0.9090909090909091","0.9090909090909091","0.9090909090909091","102","102","102","0.8181818181818182","0.8181818181818182","0.8181818181818182","102","102","102","0.6666666666666666","0.6666666666666666","0.6666666666666666","102","102","102","0.9090909090909091","0.9090909090909091","0.9090909090909091","102","102","102","0.8181818181818182","0.8181818181818182","0.8181818181818182","102","102","102","0.7272727272727272","0.7272727272727272","0.7272727272727272","102","102","102","0.8484848484848485","0.8484848484848485","0.8484848484848485","102","102","102","0.8484848484848485","0.8484848484848485","0.8484848484848485","102","102","102","0.8181818181818182","0.8181818181818182","0.8181818181818182","102","102","102","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"83200","104","104","104","0.6363636363636364","0.6363636363636364","0.6363636363636364","104","104","104","0.5757575757575757","0.5757575757575757","0.5757575757575757","104","104","104","0.7272727272727272","0.7272727272727272","0.7272727272727272","104","104","104","0.9090909090909091","0.9090909090909091","0.9090909090909091","104","104","104","0.8181818181818182","0.8181818181818182","0.8181818181818182","104","104","104","0.6969696969696969","0.6969696969696969","0.6969696969696969","104","104","104","0.7272727272727272","0.7272727272727272","0.7272727272727272","104","104","104","0.6060606060606061","0.6060606060606061","0.6060606060606061","104","104","104","0.7272727272727272","0.7272727272727272","0.7272727272727272","104","104","104","0.7575757575757575","0.7575757575757575","0.7575757575757575"
"84800","106","106","106","0.8181818181818182","0.8181818181818182","0.8181818181818182","106","106","106","0.7575757575757575","0.7575757575757575","0.7575757575757575","106","106","106","0.6969696969696969","0.6969696969696969","0.6969696969696969","106","106","106","0.8181818181818182","0.8181818181818182","0.8181818181818182","106","106","106","0.7272727272727272","0.7272727272727272","0.7272727272727272","106","106","106","0.6969696969696969","0.6969696969696969","0.6969696969696969","106","106","106","0.6969696969696969","0.6969696969696969","0.6969696969696969","106","106","106","0.8181818181818182","0.8181818181818182","0.8181818181818182","106","106","106","0.6363636363636364","0.6363636363636364","0.6363636363636364","106","106","106","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"86400","108","108","108","0.9090909090909091","0.9090909090909091","0.9090909090909091","108","108","108","0.6363636363636364","0.6363636363636364","0.6363636363636364","108","108","108","0.8181818181818182","0.8181818181818182","0.8181818181818182","108","108","108","0.8181818181818182","0.8181818181818182","0.8181818181818182","108","108","108","0.6363636363636364","0.6363636363636364","0.6363636363636364","108","108","108","0.7272727272727272","0.7272727272727272","0.7272727272727272","108","108","108","0.7575757575757577","0.7575757575757577","0.7575757575757577","108","108","108","0.7575757575757575","0.7575757575757575","0.7575757575757575","108","108","108","0.5757575757575758","0.5757575757575758","0.5757575757575758","108","108","108","0.9090909090909091","0.9090909090909091","0.9090909090909091"
