"time_steps","wandering-sweep-4 - _step","wandering-sweep-4 - _step__MIN","wandering-sweep-4 - _step__MAX","wandering-sweep-4 - agent_eval_episode_waypoints_percent_mean","wandering-sweep-4 - agent_eval_episode_waypoints_percent_mean__MIN","wandering-sweep-4 - agent_eval_episode_waypoints_percent_mean__MAX","sweet-sweep-3 - _step","sweet-sweep-3 - _step__MIN","sweet-sweep-3 - _step__MAX","sweet-sweep-3 - agent_eval_episode_waypoints_percent_mean","sweet-sweep-3 - agent_eval_episode_waypoints_percent_mean__MIN","sweet-sweep-3 - agent_eval_episode_waypoints_percent_mean__MAX","lucky-sweep-2 - _step","lucky-sweep-2 - _step__MIN","lucky-sweep-2 - _step__MAX","lucky-sweep-2 - agent_eval_episode_waypoints_percent_mean","lucky-sweep-2 - agent_eval_episode_waypoints_percent_mean__MIN","lucky-sweep-2 - agent_eval_episode_waypoints_percent_mean__MAX","clear-sweep-1 - _step","clear-sweep-1 - _step__MIN","clear-sweep-1 - _step__MAX","clear-sweep-1 - agent_eval_episode_waypoints_percent_mean","clear-sweep-1 - agent_eval_episode_waypoints_percent_mean__MIN","clear-sweep-1 - agent_eval_episode_waypoints_percent_mean__MAX","playful-sweep-10 - _step","playful-sweep-10 - _step__MIN","playful-sweep-10 - _step__MAX","playful-sweep-10 - agent_eval_episode_waypoints_percent_mean","playful-sweep-10 - agent_eval_episode_waypoints_percent_mean__MIN","playful-sweep-10 - agent_eval_episode_waypoints_percent_mean__MAX","fresh-sweep-8 - _step","fresh-sweep-8 - _step__MIN","fresh-sweep-8 - _step__MAX","fresh-sweep-8 - agent_eval_episode_waypoints_percent_mean","fresh-sweep-8 - agent_eval_episode_waypoints_percent_mean__MIN","fresh-sweep-8 - agent_eval_episode_waypoints_percent_mean__MAX","jumping-sweep-5 - _step","jumping-sweep-5 - _step__MIN","jumping-sweep-5 - _step__MAX","jumping-sweep-5 - agent_eval_episode_waypoints_percent_mean","jumping-sweep-5 - agent_eval_episode_waypoints_percent_mean__MIN","jumping-sweep-5 - agent_eval_episode_waypoints_percent_mean__MAX","good-sweep-4 - _step","good-sweep-4 - _step__MIN","good-sweep-4 - _step__MAX","good-sweep-4 - agent_eval_episode_waypoints_percent_mean","good-sweep-4 - agent_eval_episode_waypoints_percent_mean__MIN","good-sweep-4 - agent_eval_episode_waypoints_percent_mean__MAX","sandy-sweep-3 - _step","sandy-sweep-3 - _step__MIN","sandy-sweep-3 - _step__MAX","sandy-sweep-3 - agent_eval_episode_waypoints_percent_mean","sandy-sweep-3 - agent_eval_episode_waypoints_percent_mean__MIN","sandy-sweep-3 - agent_eval_episode_waypoints_percent_mean__MAX","youthful-sweep-1 - _step","youthful-sweep-1 - _step__MIN","youthful-sweep-1 - _step__MAX","youthful-sweep-1 - agent_eval_episode_waypoints_percent_mean","youthful-sweep-1 - agent_eval_episode_waypoints_percent_mean__MIN","youthful-sweep-1 - agent_eval_episode_waypoints_percent_mean__MAX"
"49500","165","165","165","0.39393939393939387","0.39393939393939387","0.39393939393939387","165","165","165","0.6060606060606061","0.6060606060606061","0.6060606060606061","165","165","165","0.12121212121212122","0.12121212121212122","0.12121212121212122","165","165","165","0.24242424242424243","0.24242424242424243","0.24242424242424243","165","165","165","0.1818181818181818","0.1818181818181818","0.1818181818181818","165","165","165","0.3636363636363636","0.3636363636363636","0.3636363636363636","165","165","165","0.393939393939394","0.393939393939394","0.393939393939394","165","165","165","0.48484848484848486","0.48484848484848486","0.48484848484848486","165","165","165","0.5454545454545455","0.5454545454545455","0.5454545454545455","165","165","165","0.5151515151515151","0.5151515151515151","0.5151515151515151"
"51000","170","170","170","0.3333333333333333","0.3333333333333333","0.3333333333333333","170","170","170","0.6060606060606061","0.6060606060606061","0.6060606060606061","170","170","170","0.5151515151515151","0.5151515151515151","0.5151515151515151","170","170","170","0.4545454545454546","0.4545454545454546","0.4545454545454546","170","170","170","0.21212121212121213","0.21212121212121213","0.21212121212121213","170","170","170","0.45454545454545453","0.45454545454545453","0.45454545454545453","170","170","170","0.4545454545454546","0.4545454545454546","0.4545454545454546","170","170","170","0.48484848484848486","0.48484848484848486","0.48484848484848486","170","170","170","0.24242424242424243","0.24242424242424243","0.24242424242424243","170","170","170","0.7575757575757575","0.7575757575757575","0.7575757575757575"
"52500","175","175","175","0.27272727272727276","0.27272727272727276","0.27272727272727276","175","175","175","0.3333333333333333","0.3333333333333333","0.3333333333333333","175","175","175","0.6363636363636364","0.6363636363636364","0.6363636363636364","175","175","175","0.5454545454545454","0.5454545454545454","0.5454545454545454","175","175","175","0.30303030303030304","0.30303030303030304","0.30303030303030304","175","175","175","0.5757575757575758","0.5757575757575758","0.5757575757575758","175","175","175","0.5757575757575758","0.5757575757575758","0.5757575757575758","175","175","175","0.6060606060606061","0.6060606060606061","0.6060606060606061","175","175","175","0.393939393939394","0.393939393939394","0.393939393939394","175","175","175","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"54000","180","180","180","0.3636363636363636","0.3636363636363636","0.3636363636363636","180","180","180","0.27272727272727276","0.27272727272727276","0.27272727272727276","180","180","180","0.7272727272727272","0.7272727272727272","0.7272727272727272","180","180","180","0.3636363636363636","0.3636363636363636","0.3636363636363636","180","180","180","0.1818181818181818","0.1818181818181818","0.1818181818181818","180","180","180","0.5151515151515151","0.5151515151515151","0.5151515151515151","180","180","180","0.45454545454545453","0.45454545454545453","0.45454545454545453","180","180","180","0.5151515151515151","0.5151515151515151","0.5151515151515151","180","180","180","0.42424242424242425","0.42424242424242425","0.42424242424242425","180","180","180","0.45454545454545453","0.45454545454545453","0.45454545454545453"
"55500","185","185","185","0.24242424242424243","0.24242424242424243","0.24242424242424243","185","185","185","0.24242424242424243","0.24242424242424243","0.24242424242424243","185","185","185","0.6666666666666666","0.6666666666666666","0.6666666666666666","185","185","185","0.27272727272727276","0.27272727272727276","0.27272727272727276","185","185","185","0.30303030303030304","0.30303030303030304","0.30303030303030304","185","185","185","0.6363636363636364","0.6363636363636364","0.6363636363636364","185","185","185","0.393939393939394","0.393939393939394","0.393939393939394","185","185","185","0.1818181818181818","0.1818181818181818","0.1818181818181818","185","185","185","0.45454545454545453","0.45454545454545453","0.45454545454545453","185","185","185","0.30303030303030304","0.30303030303030304","0.30303030303030304"
"57000","190","190","190","0.39393939393939387","0.39393939393939387","0.39393939393939387","190","190","190","0.7272727272727272","0.7272727272727272","0.7272727272727272","190","190","190","0.5151515151515151","0.5151515151515151","0.5151515151515151","190","190","190","0.6363636363636364","0.6363636363636364","0.6363636363636364","190","190","190","0.5454545454545454","0.5454545454545454","0.5454545454545454","190","190","190","0.5151515151515151","0.5151515151515151","0.5151515151515151","190","190","190","0.3636363636363636","0.3636363636363636","0.3636363636363636","190","190","190","0.21212121212121215","0.21212121212121215","0.21212121212121215","190","190","190","0.24242424242424243","0.24242424242424243","0.24242424242424243","190","190","190","0.6363636363636364","0.6363636363636364","0.6363636363636364"
"58500","195","195","195","0.606060606060606","0.606060606060606","0.606060606060606","195","195","195","0.39393939393939387","0.39393939393939387","0.39393939393939387","195","195","195","0.5454545454545454","0.5454545454545454","0.5454545454545454","195","195","195","0.15151515151515152","0.15151515151515152","0.15151515151515152","195","195","195","0.21212121212121213","0.21212121212121213","0.21212121212121213","195","195","195","0.48484848484848486","0.48484848484848486","0.48484848484848486","195","195","195","0.30303030303030304","0.30303030303030304","0.30303030303030304","195","195","195","0.1818181818181818","0.1818181818181818","0.1818181818181818","195","195","195","0.5151515151515151","0.5151515151515151","0.5151515151515151","195","195","195","0.6060606060606061","0.6060606060606061","0.6060606060606061"
"60000","200","200","200","0.5757575757575758","0.5757575757575758","0.5757575757575758","200","200","200","0.3333333333333333","0.3333333333333333","0.3333333333333333","200","200","200","0.6363636363636364","0.6363636363636364","0.6363636363636364","200","200","200","0.6060606060606061","0.6060606060606061","0.6060606060606061","200","200","200","0.45454545454545453","0.45454545454545453","0.45454545454545453","200","200","200","0.42424242424242414","0.42424242424242414","0.42424242424242414","200","200","200","0.42424242424242425","0.42424242424242425","0.42424242424242425","200","200","200","0.45454545454545453","0.45454545454545453","0.45454545454545453","200","200","200","0.48484848484848486","0.48484848484848486","0.48484848484848486","200","200","200","0.5151515151515151","0.5151515151515151","0.5151515151515151"
"61500","205","205","205","0.12121212121212122","0.12121212121212122","0.12121212121212122","205","205","205","0.48484848484848486","0.48484848484848486","0.48484848484848486","205","205","205","0.6363636363636364","0.6363636363636364","0.6363636363636364","205","205","205","0.24242424242424243","0.24242424242424243","0.24242424242424243","205","205","205","0.393939393939394","0.393939393939394","0.393939393939394","205","205","205","0.30303030303030304","0.30303030303030304","0.30303030303030304","205","205","205","0.42424242424242425","0.42424242424242425","0.42424242424242425","205","205","205","0.45454545454545453","0.45454545454545453","0.45454545454545453","205","205","205","0.3333333333333333","0.3333333333333333","0.3333333333333333","205","205","205","0.5757575757575757","0.5757575757575757","0.5757575757575757"
"63000","210","210","210","0.3333333333333333","0.3333333333333333","0.3333333333333333","210","210","210","0.42424242424242425","0.42424242424242425","0.42424242424242425","210","210","210","0.6060606060606061","0.6060606060606061","0.6060606060606061","210","210","210","0.21212121212121213","0.21212121212121213","0.21212121212121213","210","210","210","0.15151515151515152","0.15151515151515152","0.15151515151515152","210","210","210","0.48484848484848486","0.48484848484848486","0.48484848484848486","210","210","210","0.30303030303030304","0.30303030303030304","0.30303030303030304","210","210","210","0.42424242424242414","0.42424242424242414","0.42424242424242414","210","210","210","0.39393939393939387","0.39393939393939387","0.39393939393939387","210","210","210","0.3636363636363636","0.3636363636363636","0.3636363636363636"
"64500","215","215","215","0.45454545454545453","0.45454545454545453","0.45454545454545453","215","215","215","0.6969696969696969","0.6969696969696969","0.6969696969696969","215","215","215","0.42424242424242425","0.42424242424242425","0.42424242424242425","215","215","215","0.3636363636363636","0.3636363636363636","0.3636363636363636","215","215","215","0.5757575757575757","0.5757575757575757","0.5757575757575757","215","215","215","0.30303030303030304","0.30303030303030304","0.30303030303030304","215","215","215","0.5151515151515151","0.5151515151515151","0.5151515151515151","215","215","215","0.6060606060606061","0.6060606060606061","0.6060606060606061","215","215","215","0.48484848484848486","0.48484848484848486","0.48484848484848486","215","215","215","0.48484848484848486","0.48484848484848486","0.48484848484848486"
"66000","220","220","220","0.4545454545454546","0.4545454545454546","0.4545454545454546","220","220","220","0.787878787878788","0.787878787878788","0.787878787878788","220","220","220","0.606060606060606","0.606060606060606","0.606060606060606","220","220","220","0.12121212121212122","0.12121212121212122","0.12121212121212122","220","220","220","0.5454545454545454","0.5454545454545454","0.5454545454545454","220","220","220","0.6060606060606061","0.6060606060606061","0.6060606060606061","220","220","220","0.30303030303030304","0.30303030303030304","0.30303030303030304","220","220","220","0.3333333333333333","0.3333333333333333","0.3333333333333333","220","220","220","0.5151515151515151","0.5151515151515151","0.5151515151515151","220","220","220","0.42424242424242425","0.42424242424242425","0.42424242424242425"
"67500","225","225","225","0.1818181818181818","0.1818181818181818","0.1818181818181818","225","225","225","0.30303030303030304","0.30303030303030304","0.30303030303030304","225","225","225","0.6969696969696969","0.6969696969696969","0.6969696969696969","225","225","225","0.42424242424242425","0.42424242424242425","0.42424242424242425","225","225","225","0.15151515151515152","0.15151515151515152","0.15151515151515152","225","225","225","0.30303030303030304","0.30303030303030304","0.30303030303030304","225","225","225","0.5454545454545454","0.5454545454545454","0.5454545454545454","225","225","225","0.3333333333333333","0.3333333333333333","0.3333333333333333","225","225","225","0.5151515151515151","0.5151515151515151","0.5151515151515151","225","225","225","0.39393939393939387","0.39393939393939387","0.39393939393939387"
"69000","230","230","230","0.393939393939394","0.393939393939394","0.393939393939394","230","230","230","0.24242424242424243","0.24242424242424243","0.24242424242424243","230","230","230","0.30303030303030304","0.30303030303030304","0.30303030303030304","230","230","230","0.3636363636363636","0.3636363636363636","0.3636363636363636","230","230","230","0.24242424242424243","0.24242424242424243","0.24242424242424243","230","230","230","0.24242424242424243","0.24242424242424243","0.24242424242424243","230","230","230","0.15151515151515152","0.15151515151515152","0.15151515151515152","230","230","230","0.21212121212121213","0.21212121212121213","0.21212121212121213","230","230","230","0.5454545454545454","0.5454545454545454","0.5454545454545454","230","230","230","0.7272727272727272","0.7272727272727272","0.7272727272727272"
"70500","235","235","235","0.5454545454545454","0.5454545454545454","0.5454545454545454","235","235","235","0.606060606060606","0.606060606060606","0.606060606060606","235","235","235","0.42424242424242425","0.42424242424242425","0.42424242424242425","235","235","235","0.3333333333333333","0.3333333333333333","0.3333333333333333","235","235","235","0.45454545454545453","0.45454545454545453","0.45454545454545453","235","235","235","0.30303030303030304","0.30303030303030304","0.30303030303030304","235","235","235","0.2727272727272727","0.2727272727272727","0.2727272727272727","235","235","235","0.5757575757575757","0.5757575757575757","0.5757575757575757","235","235","235","0.39393939393939387","0.39393939393939387","0.39393939393939387","235","235","235","0.3636363636363636","0.3636363636363636","0.3636363636363636"
"72000","240","240","240","0.4545454545454546","0.4545454545454546","0.4545454545454546","240","240","240","0.24242424242424243","0.24242424242424243","0.24242424242424243","240","240","240","0.6666666666666666","0.6666666666666666","0.6666666666666666","240","240","240","0.2727272727272727","0.2727272727272727","0.2727272727272727","240","240","240","0.45454545454545453","0.45454545454545453","0.45454545454545453","240","240","240","0.30303030303030304","0.30303030303030304","0.30303030303030304","240","240","240","0.5151515151515151","0.5151515151515151","0.5151515151515151","240","240","240","0.39393939393939387","0.39393939393939387","0.39393939393939387","240","240","240","0.42424242424242425","0.42424242424242425","0.42424242424242425","240","240","240","0.7575757575757575","0.7575757575757575","0.7575757575757575"
"73500","245","245","245","0.3636363636363636","0.3636363636363636","0.3636363636363636","245","245","245","0.42424242424242425","0.42424242424242425","0.42424242424242425","245","245","245","0.5151515151515151","0.5151515151515151","0.5151515151515151","245","245","245","0.1818181818181818","0.1818181818181818","0.1818181818181818","245","245","245","0.5151515151515151","0.5151515151515151","0.5151515151515151","245","245","245","0.6060606060606061","0.6060606060606061","0.6060606060606061","245","245","245","0.5454545454545454","0.5454545454545454","0.5454545454545454","245","245","245","0.6363636363636364","0.6363636363636364","0.6363636363636364","245","245","245","0.42424242424242425","0.42424242424242425","0.42424242424242425","245","245","245","0.39393939393939387","0.39393939393939387","0.39393939393939387"
"75000","250","250","250","0.39393939393939387","0.39393939393939387","0.39393939393939387","250","250","250","0.48484848484848486","0.48484848484848486","0.48484848484848486","250","250","250","0.4848484848484848","0.4848484848484848","0.4848484848484848","250","250","250","0.4545454545454546","0.4545454545454546","0.4545454545454546","250","250","250","0.5454545454545454","0.5454545454545454","0.5454545454545454","250","250","250","0.7272727272727272","0.7272727272727272","0.7272727272727272","250","250","250","0.21212121212121213","0.21212121212121213","0.21212121212121213","250","250","250","0.45454545454545453","0.45454545454545453","0.45454545454545453","250","250","250","0.6666666666666666","0.6666666666666666","0.6666666666666666","250","250","250","0.48484848484848486","0.48484848484848486","0.48484848484848486"
"76500","255","255","255","0.42424242424242425","0.42424242424242425","0.42424242424242425","255","255","255","0.6363636363636364","0.6363636363636364","0.6363636363636364","255","255","255","0.39393939393939387","0.39393939393939387","0.39393939393939387","255","255","255","0.48484848484848486","0.48484848484848486","0.48484848484848486","255","255","255","0.45454545454545453","0.45454545454545453","0.45454545454545453","255","255","255","0.6363636363636364","0.6363636363636364","0.6363636363636364","255","255","255","0.42424242424242425","0.42424242424242425","0.42424242424242425","255","255","255","0.30303030303030304","0.30303030303030304","0.30303030303030304","255","255","255","0.5151515151515152","0.5151515151515152","0.5151515151515152","255","255","255","0.39393939393939387","0.39393939393939387","0.39393939393939387"
