"time_steps","silvery-sweep-6 - _step","silvery-sweep-6 - _step__MIN","silvery-sweep-6 - _step__MAX","silvery-sweep-6 - r_mean","silvery-sweep-6 - r_mean__MIN","silvery-sweep-6 - r_mean__MAX","jumping-sweep-5 - _step","jumping-sweep-5 - _step__MIN","jumping-sweep-5 - _step__MAX","jumping-sweep-5 - r_mean","jumping-sweep-5 - r_mean__MIN","jumping-sweep-5 - r_mean__MAX","zany-sweep-4 - _step","zany-sweep-4 - _step__MIN","zany-sweep-4 - _step__MAX","zany-sweep-4 - r_mean","zany-sweep-4 - r_mean__MIN","zany-sweep-4 - r_mean__MAX","visionary-sweep-3 - _step","visionary-sweep-3 - _step__MIN","visionary-sweep-3 - _step__MAX","visionary-sweep-3 - r_mean","visionary-sweep-3 - r_mean__MIN","visionary-sweep-3 - r_mean__MAX","wandering-sweep-2 - _step","wandering-sweep-2 - _step__MIN","wandering-sweep-2 - _step__MAX","wandering-sweep-2 - r_mean","wandering-sweep-2 - r_mean__MIN","wandering-sweep-2 - r_mean__MAX","eager-sweep-5 - _step","eager-sweep-5 - _step__MIN","eager-sweep-5 - _step__MAX","eager-sweep-5 - r_mean","eager-sweep-5 - r_mean__MIN","eager-sweep-5 - r_mean__MAX","wild-sweep-3 - _step","wild-sweep-3 - _step__MIN","wild-sweep-3 - _step__MAX","wild-sweep-3 - r_mean","wild-sweep-3 - r_mean__MIN","wild-sweep-3 - r_mean__MAX","blooming-sweep-4 - _step","blooming-sweep-4 - _step__MIN","blooming-sweep-4 - _step__MAX","blooming-sweep-4 - r_mean","blooming-sweep-4 - r_mean__MIN","blooming-sweep-4 - r_mean__MAX","worldly-sweep-2 - _step","worldly-sweep-2 - _step__MIN","worldly-sweep-2 - _step__MAX","worldly-sweep-2 - r_mean","worldly-sweep-2 - r_mean__MIN","worldly-sweep-2 - r_mean__MAX","eager-sweep-1 - _step","eager-sweep-1 - _step__MIN","eager-sweep-1 - _step__MAX","eager-sweep-1 - r_mean","eager-sweep-1 - r_mean__MIN","eager-sweep-1 - r_mean__MAX"
"27000","1325","1325","1325","53.23331999860254","53.23331999860254","53.23331999860254","1325","1325","1325","53.69153394418971","53.69153394418971","53.69153394418971","1325","1325","1325","51.359338958104445","51.359338958104445","51.359338958104445","1325","1325","1325","51.20655008608018","51.20655008608018","51.20655008608018","1325","1325","1325","47.517772586956546","47.517772586956546","47.517772586956546","425","425","425","59.237865397517396","59.237865397517396","59.237865397517396","425","425","425","62.0654645654494","62.0654645654494","62.0654645654494","425","425","425","57.98244665641573","57.98244665641573","57.98244665641573","425","425","425","55.305330775992715","55.305330775992715","55.305330775992715","425","425","425","52.61522750039607","52.61522750039607","52.61522750039607"
"27500","1350","1350","1350","51.18435390097764","51.18435390097764","51.18435390097764","1350","1350","1350","56.54631804739688","56.54631804739688","56.54631804739688","1350","1350","1350","52.715725649575774","52.715725649575774","52.715725649575774","1350","1350","1350","52.63909537414442","52.63909537414442","52.63909537414442","1350","1350","1350","50.418363940983284","50.418363940983284","50.418363940983284","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28000","1375","1375","1375","54.40128713728054","54.40128713728054","54.40128713728054","1375","1375","1375","59.12766000804383","59.12766000804383","59.12766000804383","1375","1375","1375","54.290466907551156","54.290466907551156","54.290466907551156","1375","1375","1375","58.91250347192601","58.91250347192601","58.91250347192601","1375","1375","1375","56.526099294261755","56.526099294261755","56.526099294261755","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28500","1400","1400","1400","54.37028715047547","54.37028715047547","54.37028715047547","1400","1400","1400","60.73572128195665","60.73572128195665","60.73572128195665","1400","1400","1400","52.857154025648526","52.857154025648526","52.857154025648526","1400","1400","1400","62.232539836124744","62.232539836124744","62.232539836124744","1400","1400","1400","60.48694874110204","60.48694874110204","60.48694874110204","450","450","450","58.125977480323115","58.125977480323115","58.125977480323115","450","450","450","58.601055090018235","58.601055090018235","58.601055090018235","450","450","450","59.8722291329465","59.8722291329465","59.8722291329465","450","450","450","57.2019236788551","57.2019236788551","57.2019236788551","450","450","450","53.0270641490151","53.0270641490151","53.0270641490151"
"29000","1425","1425","1425","53.82424228482413","53.82424228482413","53.82424228482413","1425","1425","1425","60.78172111156702","60.78172111156702","60.78172111156702","1425","1425","1425","56.37280820747304","56.37280820747304","56.37280820747304","1425","1425","1425","62.400158261195294","62.400158261195294","62.400158261195294","1425","1425","1425","59.60953880504697","59.60953880504697","59.60953880504697","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29500","1450","1450","1450","53.16369058622971","53.16369058622971","53.16369058622971","1450","1450","1450","61.500129969232304","61.500129969232304","61.500129969232304","1450","1450","1450","57.43614796419213","57.43614796419213","57.43614796419213","1450","1450","1450","60.99713819477267","60.99713819477267","60.99713819477267","1450","1450","1450","58.9790539885452","58.9790539885452","58.9790539885452","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30000","1475","1475","1475","57.77630278576482","57.77630278576482","57.77630278576482","1475","1475","1475","60.568769289112","60.568769289112","60.568769289112","1475","1475","1475","59.250288643741705","59.250288643741705","59.250288643741705","1475","1475","1475","62.092971686029585","62.092971686029585","62.092971686029585","1475","1475","1475","55.43783856190246","55.43783856190246","55.43783856190246","475","475","475","55.84509065408611","55.84509065408611","55.84509065408611","475","475","475","59.27275440155768","59.27275440155768","59.27275440155768","475","475","475","60.26912348192264","60.26912348192264","60.26912348192264","475","475","475","57.651958168076106","57.651958168076106","57.651958168076106","475","475","475","57.548485024079476","57.548485024079476","57.548485024079476"
"30500","1500","1500","1500","60.53066705966448","60.53066705966448","60.53066705966448","1500","1500","1500","58.938749089407665","58.938749089407665","58.938749089407665","1500","1500","1500","58.94432076072578","58.94432076072578","58.94432076072578","1500","1500","1500","60.767634779303606","60.767634779303606","60.767634779303606","1500","1500","1500","54.75446210609832","54.75446210609832","54.75446210609832","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31000","1525","1525","1525","64.41915424359969","64.41915424359969","64.41915424359969","1525","1525","1525","58.052105526888205","58.052105526888205","58.052105526888205","1525","1525","1525","59.179639240505615","59.179639240505615","59.179639240505615","1525","1525","1525","60.0235392558499","60.0235392558499","60.0235392558499","1525","1525","1525","55.99435360644644","55.99435360644644","55.99435360644644","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"31500","1550","1550","1550","61.543551937088935","61.543551937088935","61.543551937088935","1550","1550","1550","58.921911053577766","58.921911053577766","58.921911053577766","1550","1550","1550","60.345791613878255","60.345791613878255","60.345791613878255","1550","1550","1550","59.32563179015899","59.32563179015899","59.32563179015899","1550","1550","1550","59.83415758583401","59.83415758583401","59.83415758583401","500","500","500","59.594043850954876","59.594043850954876","59.594043850954876","500","500","500","51.03727566087728","51.03727566087728","51.03727566087728","500","500","500","63.30630543028569","63.30630543028569","63.30630543028569","500","500","500","62.745916506473066","62.745916506473066","62.745916506473066","500","500","500","56.38769821454432","56.38769821454432","56.38769821454432"
"32000","1575","1575","1575","61.3485725948687","61.3485725948687","61.3485725948687","1575","1575","1575","56.26017750227524","56.26017750227524","56.26017750227524","1575","1575","1575","61.601943453508035","61.601943453508035","61.601943453508035","1575","1575","1575","60.94647815561939","60.94647815561939","60.94647815561939","1575","1575","1575","56.255618244453046","56.255618244453046","56.255618244453046","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"32500","1600","1600","1600","60.3125173275908","60.3125173275908","60.3125173275908","1600","1600","1600","56.116049742444865","56.116049742444865","56.116049742444865","1600","1600","1600","60.82289151412397","60.82289151412397","60.82289151412397","1600","1600","1600","57.437208790614065","57.437208790614065","57.437208790614065","1600","1600","1600","56.227204192634616","56.227204192634616","56.227204192634616","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33000","1625","1625","1625","62.816373634902654","62.816373634902654","62.816373634902654","1625","1625","1625","59.24041378749721","59.24041378749721","59.24041378749721","1625","1625","1625","56.038160832640294","56.038160832640294","56.038160832640294","1625","1625","1625","61.58759701475246","61.58759701475246","61.58759701475246","1625","1625","1625","53.577982748007145","53.577982748007145","53.577982748007145","525","525","525","61.22116194714815","61.22116194714815","61.22116194714815","525","525","525","61.470154937778425","61.470154937778425","61.470154937778425","525","525","525","62.07806110718","62.07806110718","62.07806110718","525","525","525","63.02628766593545","63.02628766593545","63.02628766593545","525","525","525","56.992241113733215","56.992241113733215","56.992241113733215"
"33500","1650","1650","1650","63.25768941639974","63.25768941639974","63.25768941639974","1650","1650","1650","62.35401388550154","62.35401388550154","62.35401388550154","1650","1650","1650","53.508689433148774","53.508689433148774","53.508689433148774","1650","1650","1650","60.52141275157478","60.52141275157478","60.52141275157478","1650","1650","1650","57.342836633358544","57.342836633358544","57.342836633358544","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34000","1675","1675","1675","65.31423119778214","65.31423119778214","65.31423119778214","1675","1675","1675","63.49433063425192","63.49433063425192","63.49433063425192","1675","1675","1675","57.055260541730064","57.055260541730064","57.055260541730064","1675","1675","1675","64.27859510318176","64.27859510318176","64.27859510318176","1675","1675","1675","58.81309997626485","58.81309997626485","58.81309997626485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34500","1700","1700","1700","62.05590382368095","62.05590382368095","62.05590382368095","1700","1700","1700","59.97151373090165","59.97151373090165","59.97151373090165","1700","1700","1700","59.184306409008","59.184306409008","59.184306409008","1700","1700","1700","61.02297549226504","61.02297549226504","61.02297549226504","1700","1700","1700","59.35118281012015","59.35118281012015","59.35118281012015","550","550","550","58.558468681605355","58.558468681605355","58.558468681605355","550","550","550","56.98717934297916","56.98717934297916","56.98717934297916","550","550","550","58.514796033192944","58.514796033192944","58.514796033192944","550","550","550","54.27133667283553","54.27133667283553","54.27133667283553","550","550","550","62.580525865264875","62.580525865264875","62.580525865264875"
"35000","1725","1725","1725","59.05953919571312","59.05953919571312","59.05953919571312","1725","1725","1725","56.76129329143421","56.76129329143421","56.76129329143421","1725","1725","1725","61.685176804944966","61.685176804944966","61.685176804944966","1725","1725","1725","64.13351879278626","64.13351879278626","64.13351879278626","1725","1725","1725","56.89216001639881","56.89216001639881","56.89216001639881","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"35500","1750","1750","1750","56.836832043173175","56.836832043173175","56.836832043173175","1750","1750","1750","55.508804568821105","55.508804568821105","55.508804568821105","1750","1750","1750","62.811862502693614","62.811862502693614","62.811862502693614","1750","1750","1750","62.23670444214665","62.23670444214665","62.23670444214665","1750","1750","1750","56.30633496338601","56.30633496338601","56.30633496338601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"36000","1775","1775","1775","58.06189429218774","58.06189429218774","58.06189429218774","1775","1775","1775","56.09187373180436","56.09187373180436","56.09187373180436","1775","1775","1775","62.181901304910504","62.181901304910504","62.181901304910504","1775","1775","1775","64.70646492016786","64.70646492016786","64.70646492016786","1775","1775","1775","54.0085814274086","54.0085814274086","54.0085814274086","575","575","575","64.58946695445604","64.58946695445604","64.58946695445604","575","575","575","59.93462213700868","59.93462213700868","59.93462213700868","575","575","575","61.94221587765159","61.94221587765159","61.94221587765159","575","575","575","59.81678309125582","59.81678309125582","59.81678309125582","575","575","575","61.28333649742217","61.28333649742217","61.28333649742217"
"36500","1800","1800","1800","62.96575631859187","62.96575631859187","62.96575631859187","1800","1800","1800","56.072062640298526","56.072062640298526","56.072062640298526","1800","1800","1800","60.33265105835076","60.33265105835076","60.33265105835076","1800","1800","1800","63.029757710179574","63.029757710179574","63.029757710179574","1800","1800","1800","53.59808258987245","53.59808258987245","53.59808258987245","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37000","1825","1825","1825","62.054664832967575","62.054664832967575","62.054664832967575","1825","1825","1825","60.8061138915364","60.8061138915364","60.8061138915364","1825","1825","1825","59.67841785367662","59.67841785367662","59.67841785367662","1825","1825","1825","63.27133037461615","63.27133037461615","63.27133037461615","1825","1825","1825","57.57681494515015","57.57681494515015","57.57681494515015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
